Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3415655,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3418556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DA,00,
3421357,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3422357,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3431309,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3438556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DB,00,
3439590,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3441393,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3442353,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3451285,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3456111,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3458560,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DC,00,
3461337,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3462383,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3466937,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3468433,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3471374,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3474717,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3478531,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3479543,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DD,00,
3479544,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3481306,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3482326,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3491269,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3495372,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3496744,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3498497,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DE,00,
3501302,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3502324,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3503633,000007DF,false,Rx,0,8,02,01,0D,AA,AA,AA,AA,AA,
3511304,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3512322,000007E8,false,Rx,0,8,03,41,0D,00,00,00,00,00,
3515253,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3518584,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DF,00,
3519560,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3521280,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3522301,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3531249,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3532519,000007DF,false,Rx,0,8,02,01,0C,AA,AA,AA,AA,AA,
3537658,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3538679,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E0,00,
3541314,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3542293,000007E8,false,Rx,0,8,04,41,0C,00,00,00,00,00,
3542294,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3551306,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3558601,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E1,00,
3559627,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3560707,000007DF,false,Rx,0,8,02,01,01,AA,AA,AA,AA,AA,
3561695,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3562718,000007E8,false,Rx,0,8,06,41,01,00,06,80,00,00,
3562719,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3566965,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3568447,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3571285,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3578501,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3579515,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E2,00,
3580561,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3581587,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3582525,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3582526,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3591206,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3595367,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3596346,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
3598507,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E3,00,
3599523,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3601170,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3602201,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3611175,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3615187,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3618484,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E4,00,
3619510,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3621203,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3622211,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3631258,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3638556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E5,00,
3639533,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3641244,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3642277,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3651186,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3658516,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E6,00,
3660904,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3661930,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3661931,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3666830,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3668370,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3671247,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3678510,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3679536,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E7,00,
3679537,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3681179,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3682201,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3685284,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3691162,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3695377,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3698536,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E8,00,
3701196,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3702190,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3702191,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3711202,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3715204,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3718524,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E9,00,
3719530,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3721174,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3722198,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3731114,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3738529,00000201,false,Rx,0,8,00,FE,FE,00,00,00,EA,00,
3741207,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3742286,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3743226,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3751137,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3758556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,EB,00,
3759578,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3761153,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3762153,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3766698,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3768289,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3771119,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3778473,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3779467,00000201,false,Rx,0,8,00,FE,FE,00,00,00,EC,00,
3781151,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3782176,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3783318,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3791116,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3792346,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3795335,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3798521,00000201,false,Rx,0,8,00,FE,FE,00,00,00,ED,00,
3799546,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3801149,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3802155,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3811091,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3815362,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3818514,00000201,false,Rx,0,8,00,FE,FE,00,00,00,EE,00,
3821120,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3822308,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3824680,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3831132,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3838491,00000201,false,Rx,0,8,00,FE,FE,00,00,00,EF,00,
3839490,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3841145,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3842146,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3851094,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3858530,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F0,00,
3861149,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3862169,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3866124,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3867118,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3868253,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3871126,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3878512,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3879540,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F1,00,
3879541,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3881080,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3882109,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3891067,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3895328,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3898545,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F2,00,
3899553,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
3901212,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3902229,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3906368,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3911096,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3915225,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
3918578,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F3,00,
3919568,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3921054,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3922077,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3930999,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3938495,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F4,00,
3941083,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3942104,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3947292,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3951077,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3958557,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F5,00,
3959567,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3961052,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3962212,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3966627,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
3968130,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
3971054,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3978527,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3979467,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F6,00,
3981043,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3982058,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
3988148,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3991080,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
3995332,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
3998504,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F7,00,
3999561,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4000977,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4002034,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4005557,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4011001,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4015178,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4018501,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F8,00,
4021014,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4022027,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4029161,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4031036,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4038488,00000201,false,Rx,0,8,00,FE,FE,00,00,00,F9,00,
4039539,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4041021,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4042032,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4051002,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4058484,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FA,00,
4061007,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4062031,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4066586,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
4068145,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
4070139,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4071156,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4078494,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
4079498,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FB,00,
4079500,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4080999,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4082013,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4090953,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4095314,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
4098503,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FC,00,
4100942,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4101972,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4110999,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4112004,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4113022,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4115203,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4118536,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FD,00,
4119559,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4120976,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4122004,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4130907,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4138517,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FE,00,
4140982,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4141999,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4150959,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4152099,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4158533,00000201,false,Rx,0,8,00,FE,FE,00,00,00,FF,00,
4159530,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4160949,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4162086,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4166535,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
4168068,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
4170962,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4178482,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
4179502,00000201,false,Rx,0,8,00,FE,FE,00,00,00,00,00,
4180942,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4181940,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4190931,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4193170,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4195295,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
4198530,00000201,false,Rx,0,8,00,FE,FE,00,00,00,01,00,
4199555,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4200907,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4201943,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4210892,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4215194,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4218202,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4219213,00000201,false,Rx,0,8,00,FE,FE,00,00,00,02,00,
4220918,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4222061,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4230922,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4234062,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4238505,00000201,false,Rx,0,8,00,FE,FE,00,00,00,03,00,
4239477,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4240894,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4241908,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4250881,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4258497,00000201,false,Rx,0,8,00,FE,FE,00,00,00,04,00,
4260910,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4261930,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4266447,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
4267968,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
4270936,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4277032,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4278442,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
4279454,00000201,false,Rx,0,8,00,FE,FE,00,00,00,05,00,
4279456,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4280863,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4281885,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4290847,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4295272,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
4298438,00000201,false,Rx,0,8,00,FE,FE,00,00,00,06,00,
4300874,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4301872,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4310849,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4315174,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4317484,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4318507,00000201,false,Rx,0,8,00,FE,FE,00,00,00,07,00,
4319535,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4320875,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4321896,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4324678,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4330875,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4338483,00000201,false,Rx,0,8,00,FE,FE,00,00,00,08,00,
4340874,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4341886,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4350825,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4356869,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4358455,00000201,false,Rx,0,8,00,FE,FE,00,00,00,09,00,
4359476,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4360848,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4361875,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4366411,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
4367953,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
4370838,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4378433,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
4379453,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0A,00,
4380813,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4381829,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4390830,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4395265,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
4397794,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4398798,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0B,00,
4399796,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4400794,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4401819,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4410888,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4415164,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4418574,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0C,00,
4420946,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4421979,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4430793,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4431773,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4438513,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0D,00,
4439507,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4440594,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4441594,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4441596,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4450764,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4458481,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0E,00,
4460828,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4461857,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4466417,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
4467949,0000049A,false,Rx,0,7,00,BC,2E,0A,12,69,67,00,
4470923,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4478447,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
4479461,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0F,00,
4479462,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4480454,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4481476,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4481477,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4490852,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4495232,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
4496380,000007DF,false,Rx,0,8,02,01,0D,AA,AA,AA,AA,AA,
4498445,00000201,false,Rx,0,8,00,FE,FE,00,00,00,10,00,
4500762,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4501773,000007E8,false,Rx,0,8,03,41,0D,00,00,00,00,00,
4501774,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4510770,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4515163,00000386,false,Rx,0,6,02,DC,A1,86,A6,00,00,00,
4518506,00000201,false,Rx,0,8,00,FE,FE,00,00,00,11,00,
4519503,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4520720,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4521751,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4523199,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4525099,000007DF,false,Rx,0,8,02,01,0C,AA,AA,AA,AA,AA,
4530704,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4531723,000007E8,false,Rx,0,8,04,41,0C,00,00,00,00,00,
4538446,00000201,false,Rx,0,8,00,FE,FE,00,00,00,12,00,
4539497,00000711,false,Rx,0,8,04,03,F1,FB,06,70,00,46,
4540751,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4541761,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4550748,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4553282,000007DF,false,Rx,0,8,02,01,01,AA,AA,AA,AA,AA,
4558501,00000201,false,Rx,0,8,00,FE,FE,00,00,00,13,00,
4559546,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
4560718,000000FA,false,Rx,0,8,00,00,1E,10,22,1E,1E,00,
4561706,000007E8,false,Rx,0,8,06,41,01,00,06,80,00,00,
4561708,000001BA,false,Rx,0,6,10,1E,C0,45,61,32,00,00,
4562738,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
4566391,0000077A,false,Rx,0,8,76,0B,5D,20,1C,00,00,FF,
