Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
3603830,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
3607910,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3608902,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
3608903,00000201,false,Rx,0,8,00,FE,FE,00,00,00,80,00,
3614420,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
3617885,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3618901,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
3627786,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3628806,00000201,false,Rx,0,8,00,FE,FE,00,00,00,81,00,
3629810,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
3637834,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3638912,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
3639841,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
3647870,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3648887,00000201,false,Rx,0,8,00,FE,FE,00,00,00,82,00,
3657843,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3658826,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
3667801,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
3668816,00000201,false,Rx,0,8,00,FE,FE,00,00,00,83,00,
3669815,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
